,A,AA,AAPL,ABC,ABI,ABT,ACAS,ACE,ACS,ADBE,ADI,ADM,ADP,ADSK,AEE,AEP,AES,AET,AFL,AGN,AIG,AIV,AIZ,AKAM,AKS,ALL,ALTR,AMAT,AMB,AMD,AMGN,AMP,AMT,AMZN,AN,ANF,AOC,APA,APC,APD,APOL,ASH,ATG,ATI,AVB,AVP,AVY,AW,AXP,AYE,AZO,BA,BAC,BAX,BBBY,BBT,BBY,BCR,BDK,BDX,BEN,BHI,BIG,BIIB,BJS,BK,BLL,BMC,BMS,BMY,BNI,BRCM,BSX,BTU,BXP,C,CA,CAG,CAH,CAM,CAT,CB,CBE,CBG,CBS,CCE,CCL,CEG,CELG,CF,CG,CHK,CHRW,CI,CIEN,CINF,CIT,CL,CLX,CMA,CME,CMI,CMS,CMT,CNP,CNX,COF,COG,COH,COHU,COL,COP,COST,CPB,CPWR,CRM,CSC,CSCO,CSX,CTAS,CTL,CTSH,CTX,CTXS,CVG,CVH,CVS,CVX,CZN,D,DD,DDR,DE,DELL,DF,DGX,DHI,DHR,DIS,DNB,DOV,DOW,DRI,DTE,DTV,DUK,DVA,DVN,DYN,EBAY,ECL,ED,EFX,EIX,EK,EL,EMC,EMN,EMR,EOG,EP,EQ,EQR,ERTS,ESRX,ESV,ETFC,ETN,ETR,EXC,EXPD,EXPE,F,FAST,FCX,FDO,FDX,FE,FHN,FII,FIS,FISV,FITB,FLR,FLS,FO,FPL,FRX,GAS,GCI,GD,GE,GENZ,GFR,GGP,GILD,GIS,GLW,GM,GME,GNW,GOOG,GPC,GPS,GR,GS,GT,GWW,HAL,HAR,HAS,HBAN,HCBK,HCP,HD,HES,HIG,HNZ,HOG,HON,HOT,HPC,HPQ,HRB,HRS,HSP,HST,HSY,HUM,IBM,ICE,IFF,IGT,INTC,INTU,IP,IPG,IR,IRM,ISRG,ITT,ITW,IVZ,JBL,JCI,JCP,JDSU,JEC,JNJ,JNPR,JNS,JNY,JPM,JWN,K,KBH,KEY,KFT,KG,KHD,KIM,KLAC,KMB,KO,KR,KSS,LEG,LEN,LH,LLL,LLTC,LLY,LM,LMT,LNC,LNX,LOW,LSI,LTD,LTR,LUK,LUV,LXK,M,MA,MAR,MAS,MAT,MBI,MCD,MCHP,MCK,MCO,MDP,MDT,MEE,MER,MET,MFE,MHP,MHS,MI,MIL,MKC,MMC,MMM,MNST,MO,MOLX,MON,MOT,MRK,MRO,MS,MSFT,MTB,MTW,MU,MUR,MWV,MXM,MYL,NBL,NBR,NCC,NDAQ,NE,NEM,NI,NKE,NOC,NOV,NOVL,NSC,NSM,NT,NTAP,NTRS,NUE,NVDA,NVLS,NWL,NX,NYT,NYX,ODP,OMC,ORCL,OXY,PAYX,PBG,PBI,PCAR,PCG,PCL,PCP,PDCO,PEG,PEP,PFE,PFG,PG,PGN,PGR,PH,PHM,PKI,PLD,PLL,PLMD,PNC,PNW,POM,PPG,PPL,PRU,PSA,PTV,PX,PXD,Q,QCOM,QLGC,R,RAI,RDC,RF,RHI,RIG,RL,RLH,ROH,ROK,RRC,RRD,RSH,RTN,RX,S,SBUX,SCHW,SE,SEE,SGP,SHLD,SHW,SIAL,SII,SJM,SLB,SLE,SLM,SNA,SNDK,SNS,SO,SOV,SPG,SPLS,SRE,SSS,STI,STJ,STR,STT,STZ,SUN,SVU,SWK,SWN,SWY,SYK,SYMC,SYY,T,TAP,TE,TEG,TER,TGT,THC,TIE,TIF,TJX,TLAB,TMK,TMO,TROW,TRV,TSN,TSO,TSS,TWX,TXN,TXT,TYC,UIS,UNH,UNM,UNP,UPS,USB,UTX,VAR,VFC,VLO,VMC,VNO,VRSN,VZ,WAG,WAT,WB,WEC,WFC,WFMI,WFR,WFT,WHR,WIN,WLP,WMB,WMI,WMT,WPI,WPO,WU,WY,WYE,WYN,X,XEL,XL,XLNX,XOM,XRX,XTO,YHOO,YUM,ZION,ZMH,COV,DFS,TEL,JAVA
2007-09-07,36.26616513118609,35.06365041543817,131.11976151390354,46.97794814132401,32.409773732712814,52.13907349890938,38.92778845610697,56.5521260187536,49.925617483733944,42.87654474039011,36.65136117667795,32.58149172201417,45.17101547569973,45.7911118957716,50.74381810337786,44.61329296531544,18.538565800062308,50.55620059140234,53.19710898648232,60.94800380529034,63.96517641436564,43.09416871972411,49.05658308188853,30.556493106273496,39.703718993766856,53.91281299184077,23.806510036141294,20.698265107859182,53.94564387368624,12.657096264325663,51.367697479508394,59.34867928428057,38.00250648128274,84.07811276909958,17.95781498055837,76.85955213791021,42.88212017402653,78.63373426660465,49.336001667993806,89.58272491217436,59.03472435812751,58.969301353666296,39.04588914321641,94.99412164731724,111.25329629145838,32.86475358157405,58.71831955570937,12.6078736105738,57.87733511099798,51.82259179738434,112.57848454409425,95.26750026603385,49.208801131711844,53.295544668988555,32.797758324156696,39.13648305524612,42.73421503796956,83.82652528306265,82.6921821650361,76.90960083047733,127.24889801486387,84.711016662197,28.236279881016237,65.8825619346855,26.019078371215127,39.65134865216448,52.34225181935189,30.515487643694023,29.182984253044786,28.21298295112057,81.04984462688539,34.519884425818326,13.248365079176159,44.96453118012893,97.08287803189668,45.46606375743882,25.09509087348127,25.49990844156558,67.2262822111767,84.88647904105424,73.77737401635103,50.194362603545976,51.45661142992428,25.38582015384287,31.09600049296904,24.073724516938103,45.056739999354846,83.93517555021671,65.54005498052183,63.082400761847964,77.44667614487341,33.6372835539561,48.69710254052576,52.23382076610343,37.882617980411894,42.23367944771728,35.6652981613833,65.79863303683771,59.442682552443365,53.99427902250689,547.1247204509276,114.94592667404886,15.91798371528339,6.971690082550049,16.13765088287129,41.490377796852734,62.67417849735933,33.25918241492395,44.86243257181501,18.99320025337878,67.38418867201942,82.81688130625828,57.13224673792333,35.77248953119654,7.725135320768461,42.59022866724591,55.48306667816087,31.434578177165157,40.23962344271165,35.92774308526098,47.515276549101486,71.13493122113842,26.98895185650568,35.46364582358814,16.229469131033518,57.335102641533794,37.176257549573,88.19986703599805,13.888041843853028,84.68281480353812,47.65685749776896,52.577695529103444,134.89183262962868,27.343450338743285,26.769515146930146,54.8686329626152,14.06546770940514,76.8397964276142,33.76414663481948,97.13990864271528,48.012302842823516,41.71600678390845,40.9880605323567,47.76868187004412,22.96207605430974,18.773112893579846,58.226564568430504,77.40809432704587,8.41210910925281,35.24217935687036,41.10390185383355,45.733761262349056,37.75208003422043,53.266659061547244,27.11293670559049,40.94844588674379,18.932874750011887,64.44599697828714,47.748596431960145,69.72290599031426,16.000388826226583,59.986244552436915,39.93504472730553,51.85186662319769,54.262936250632585,55.22324721935004,14.668239221145058,91.86564182154338,104.70861112732418,73.53148465505308,42.52674773959327,17.479999542236328,7.604122230220779,43.5876317455757,89.96321850268872,27.79873419400425,108.42047653105989,61.89270426745472,29.934616413407188,35.90217343955319,45.35415844427381,46.85092356179357,34.86149755975454,131.03142056128027,70.1461478395665,80.79134406964745,59.068435375507065,40.05817240856081,41.21334651737732,47.005275974677836,78.59198789817202,38.79290009286829,62.88366741072218,24.3009089903398,48.893389636582754,37.957308762109406,57.93325511228239,24.785249739974596,29.90623796170659,48.2172272598072,28.867021073574012,518.8672533531717,48.21245692817709,17.908358493367043,64.08070203694923,178.0241442155882,26.136510947144494,88.5045701668406,35.032665011962614,112.78163075877333,26.456000736805453,16.85079051474421,14.128751693942611,30.021093985736947,34.341784300164086,61.642890093161064,87.65285381959971,45.1578446014896,49.41118059439185,55.28856781987101,56.6574259868738,20.30837006977649,48.94374699521695,19.921178210018187,59.00299984740129,38.79935394590767,21.585378547570585,45.59200679269219,63.64556550392752,115.88211508698977,133.72330594722305,49.16794377981996,38.4444040000452,25.455973745044247,26.742177925886423,34.937257775285154,10.825599405692836,51.424126629563744,28.70917212106649,223.31211626312228,64.42729527895153,56.89234476062725,23.756595581416555,22.253522274309358,109.96247063839074,64.99962665381256,14.785596571370924,66.40433785040814,61.790647000342425,34.6057163022566,26.628977071985172,19.295516947098694,43.53826484667641,47.121104062779935,55.12193141661166,27.927127173373094,32.3998804273152,33.049922464911525,14.592227032137947,30.609913161261225,40.932605025477805,56.71803456798839,68.13982730691548,54.54506124949554,25.815948305407748,53.892779727621395,19.40825601128059,26.644773545680053,78.16753849317112,97.04628625606034,33.99033723346713,56.61555605145044,82.23007355453589,97.3038591989195,60.127474406185065,5.094771835539076,29.487021716944792,6.759962963458388,21.709722779144844,46.261853997560834,44.20348761490789,14.91401156986719,37.5198289078307,29.822814329590667,130.79835456575353,42.7022208797662,25.100597064764543,21.410205897741886,57.62600008004047,49.238640694598246,37.95464510365519,55.00932857522757,44.73242902408042,56.914935715758205,53.818340845425276,21.939915709608183,72.76909843535292,63.558235027405345,36.62673353530566,49.27007065746689,85.75258821522398,43.02271034383531,72.21252831614733,34.96249961853027,26.399213103975114,89.21630136605894,33.78390942385809,67.77358167188872,25.90814661548371,69.8710735248715,17.36362207249844,50.13677188086071,54.75249636647174,62.02611808940869,28.56453178515939,103.85969311289533,39.39345209384814,11.349603822887788,61.34910148939357,30.512707851584793,,15.120325559036004,62.78136345153169,30.26451788904817,26.22449337704335,32.571971796439435,50.430079896840496,44.26377245724246,18.75607774400458,54.67943013609038,77.68390683188957,130.17324864951516,7.225155442257261,49.47700380849399,25.703670765392253,17.02826727140673,27.08243987612612,59.651884833257334,54.134964169102766,33.68591625561776,27.160062161403694,25.290923389758213,40.96343339169246,21.45273005884834,72.45362081954728,20.02780858697818,51.0953441990892,20.152217014497268,58.899730000543386,43.747538221082294,34.802597817235394,45.20195464796507,82.42791004747393,44.204909853841265,40.602437939625304,128.22662702133883,37.86997563974447,84.11200712494268,68.16907546370186,24.35370794940623,55.30971898755238,65.95359262581479,45.4189373758686,19.666777810070954,106.23417322327701,15.520381313477273,27.335962017387548,60.16982243720057,37.33999879913844,51.90657209373568,68.54469533402482,39.79171912163669,26.9856236398812,71.86264195265922,48.28897913021149,86.43122256385675,74.80393108373781,28.686260095848823,73.58219662003528,42.851389160362174,8.88075238491967,38.088214594708546,12.688912639603414,52.218888367086215,64.04593762581621,36.4761241659633,30.51903021297972,30.111834441115313,107.03362827798048,77.13672088752536,9.161588820200118,54.65146410699653,69.43474966931763,38.30053496111966,35.81221229064041,22.145714070561713,23.734999656677246,29.38811001925655,18.2053614601459,27.114540599402897,19.05991120614819,23.60292106647018,25.590247061797523,29.92012285037484,132.28081061848167,66.94458114083811,44.5242260959852,67.90701037132948,54.870597054201916,96.99313918579085,16.003360496719004,48.24007058666622,47.12179887865183,53.307662942979256,15.47157597864287,35.37472356293016,17.644836248033084,92.80376215527335,22.411163857973754,54.50067851824326,43.11389632939759,76.38269119059309,43.68855174669695,49.64216382496435,61.40668559893875,23.91757915577513,73.66322953018359,40.68871419275788,54.21318806034694,39.0151543084263,30.96449957793418,67.89071937067268,18.87261950884337,32.96292869150767,39.12792347542431,88.91464723508626,15.646256784308699,50.13428825172218,14.387910419625856,61.472563484181116,3.470454585417524,30.147493095585517,49.23314827727467,29.593533484729257,10.56470239445335,59.970998884881375,54.44699014655365,49.28530944028671,49.926871013676326,18.57194495543485,49.20364085482783,26.93687564632315,18.448881892488288,35.06166191940604,56.32887863403396,43.66346919527472,7.000376330234172,49.221913524720954,24.16606774453326,108.60345860853992,73.99014482619127,31.535271883695895,74.03572361991458,40.53580566843465,80.67626157961276,69.10361359461514,85.38077978117946,104.638551015654,32.636449059970545,41.49705880523161,44.30365549251341,63.3336976369222,48.153566409618456,44.77157575694695,35.17348119156533,43.165885771977514,56.58726418396068,61.521519955603395,93.33449906107894,14.063737275926027,79.27029242930443,32.022204042558016,37.25118572420017,42.55279724348303,30.672576370229518,789.4035055689875,19.435352990589696,67.39727860305717,45.84863071872426,30.464449513113493,94.71217153642213,20.72980658363033,74.0131789010083,25.668373154639777,86.33954409832204,16.930142761953565,55.993625598220774,23.770447312072324,32.055817201105434,69.99712494836444,79.62115596710039,39.9122913976995,21.236992186476023,34.315641725367065,5.418070316531889
2007-09-10,36.09196037172647,33.851801081803515,135.58042097403793,46.60479655496129,31.44969946490573,51.85687675440985,38.74293059061148,56.84001393623667,49.692304300482405,43.46126887284282,36.7506575822697,32.56222964113635,44.564483870893795,45.73594858026025,50.51752570970589,44.485467985202895,18.06326946734234,49.98750642603072,53.084635557074854,61.48219877572442,63.784833306000685,43.0765618456211,48.89673673241242,29.785766812876478,37.93191964915213,53.47765269751528,23.555873663544954,20.894276693365786,53.948313164969015,12.886964060710108,51.3094751179257,58.084293524049066,37.710030583604805,83.42047023044843,17.74161979490635,75.32940679706654,42.41416202121311,77.9308138823338,49.26245217936779,88.57052706140705,60.02168057518872,57.78723767889589,38.852798772974154,93.2171997815022,111.25359886708702,32.219995962554314,56.025055424965565,12.455639528694604,58.1627872976941,51.69156913747087,110.42117124266893,95.01530682455338,48.947799290982424,52.92845774087419,32.449117542673335,39.0066579878272,42.76566366057649,84.05294050541707,80.93184004678633,77.04298635634062,125.12315399960247,83.7510532368148,28.146090588763812,65.43432366669829,25.479258406100698,39.58073306437949,51.91737012930663,30.35200236561554,29.11120338400006,27.782077307716314,80.1754859644141,35.07737020250875,13.205477877795332,44.312482278089675,95.40137056109864,45.22090348764477,24.934323704573444,25.691213710015518,66.7426755425543,84.04165581150802,73.38590365440919,50.046636380850224,50.83092696676339,24.009087917043484,30.87419484971384,23.91354803027064,44.21191433115756,82.77753410399897,65.75139250209779,61.610009926315705,77.36521255565846,33.708224843698716,48.18707629020258,51.3792625495214,37.4845067624999,42.00843030657166,35.393575016326714,66.33550725695984,60.0906004519863,53.573080588014356,543.2556407992031,112.85361050389952,15.865421513628855,7.0940740373399525,16.00382572338905,40.14357487381804,62.646889223190215,32.976696687916714,43.911706344871305,18.900253210102857,66.7016199811141,81.92531291567934,56.978743689492056,35.3083517641883,7.537570833184982,42.95614715939181,54.90679657677591,31.64697152288427,39.37733852402847,35.85267307630901,46.85331695603777,68.58232046731798,26.42347133791314,35.8355630922652,16.179155503989588,56.66696499306415,36.99016075273123,86.86170575158077,13.805916122882463,85.24480532134014,47.44553572935952,51.939887346932466,136.52416189678004,26.53247370461847,26.348564797255502,54.71672998938374,13.76398196786217,76.14923147400873,33.52846727476034,95.5024296268317,47.123818245072044,41.104999983119896,40.563582197021084,47.71461871876021,22.875276677509422,18.66071575942418,57.93988978206678,76.98219821125248,8.393077454127894,34.88709197901116,40.74736609468596,45.267735509172056,36.97008156097729,53.06398564278923,26.783259408974427,40.315901326836034,18.89962415574956,64.1247277219727,47.49793905577303,69.6473159867249,15.711776975548911,59.44610960734848,39.77813321878376,51.62460768714515,53.802865747969136,53.861699881618215,14.265431724803658,89.92602535435735,104.26510071841955,73.56662188410033,42.91652482933238,17.081666628519695,7.540263639274365,43.037188220900816,88.70676316928659,27.614087575846494,107.66713384082986,61.784159884112825,29.354214126971968,35.733730266548996,44.83526059690711,46.56353487932162,34.8334732741796,131.26353138685226,69.15842612460256,80.48170114393207,59.105522887514496,38.63080729296185,40.81253914405633,46.37608387177762,78.32321076288348,38.90213729613789,62.87715859919526,24.327250550813183,48.67648583313373,37.629157370979364,57.992589491519006,24.99273226119004,29.445970817409414,48.28606750450611,28.583815819553816,515.2405035324035,48.05607977376225,17.735036427612922,64.19882651302424,181.75853037122292,24.999106333759116,87.6840619537518,34.919624490413796,112.98199211143863,26.856809740652647,16.808338340542193,14.096062937237868,29.795776603814772,33.97136476045872,60.16030265051551,87.22933620843503,45.08515933236443,47.818572544116456,54.82295862773552,55.85629360867243,19.888870072839335,48.87730764259713,19.725420209621102,58.61892178698284,38.895615739631175,21.222047533917205,45.23324991430187,63.634623848895735,116.0953235739733,132.35461694097606,48.46786232929646,38.72554445358379,25.697265722213796,26.794044716205224,34.49072963761269,10.46550461578437,51.297173828542356,28.42672515393228,221.74269584384749,63.446808039472344,56.17802426002035,23.071920545852972,22.384067315268744,107.35350269502459,63.86663332585372,14.461775827533561,65.48279257460014,61.71154371159377,34.3932704540237,26.044591532805164,19.212737419728253,43.709705383379166,46.57914461738084,54.54305828130195,26.95085794496801,32.23124270004122,33.20606659496118,14.393345603930891,30.217599436442057,40.59670431213977,56.932560978109265,68.08105128402258,54.640333127121565,25.62281512890789,53.42792720188936,19.11804636795364,25.880589781100856,77.43455062778064,97.02093975728141,34.23987600025776,56.17687360735765,78.53415363852245,97.7213403181495,59.03626301852949,4.822674696786063,29.593979045078296,6.736706861838438,21.14454436801777,45.56727379452033,44.22820212826748,14.776467127192925,37.36148960261428,29.046314912603894,129.24030999748157,41.9576814136905,24.836993684054516,21.126486769890565,56.91998783772736,50.00415779691818,37.679377341269195,54.97061859008285,44.267941496332114,56.55731822923682,53.963634931887206,21.524151696728413,72.56922130517248,63.547546125697075,36.2682821660397,49.08070130751768,87.35470593044718,42.73774541346312,71.34835074249648,34.810001373291016,26.059627928884478,88.10710359169653,32.86973736628883,67.27514758452294,25.84100226908879,70.17773034394015,17.088455197490823,49.6979832725089,53.13480221658148,62.682190913904606,28.58341680750698,103.06321783821454,38.83527065519667,11.572695773736884,60.279379957091706,29.928231144781325,27.749999523162842,15.694420360225932,62.29853459383517,29.973297631619797,25.875234542841245,32.891217621140186,48.32812623181384,43.82102506200853,18.731752116790926,54.89544413617488,78.13180087463246,129.3672471883977,7.037774436518669,48.97243538276283,25.877566823115895,16.80734481023033,27.019522614092114,59.52461665344554,53.39525256428519,34.03409876477323,27.125538161954786,25.14004353631061,39.83426515235905,20.87741324979584,71.7251361472253,18.977970694395584,50.49028691489686,20.167959000266876,57.99828175036502,43.63893175706519,35.221747815914554,45.144787256518605,81.26924157236789,43.85607183056583,40.516559924513395,126.56392953855372,38.076347706481116,83.65206188520916,68.53818439478836,24.051119488740348,54.633933330810336,65.74036058073814,45.645593777969914,19.568542371409194,104.45626891655522,15.110379857268127,27.153977831088202,59.16071134529246,36.938108664381694,51.895555851770915,67.99543076287134,39.869830714317736,26.769080465471554,71.0677696372651,48.1537913974499,86.04892078906582,73.09663472352922,27.803202117087604,72.9899264717581,42.8739733728427,8.87755536386812,37.199592884245156,12.504044376070786,51.39492361760132,63.60789993888295,35.690274355877165,30.18054296197426,29.816643481201897,107.14617652690798,75.23209732937148,9.118130334344993,53.40434479261744,68.19760355980158,37.67984373176681,35.411725984162366,21.236304856925514,24.004074061358416,29.188646392898256,17.90904920161745,27.0897156119063,18.77228197875107,23.56831629615056,24.803749922886254,29.55024528523558,131.19494867080022,66.22319725147676,44.07190828064528,66.71705537900837,55.00833510090787,97.35774433888072,15.990805413380034,48.30790554752371,46.46176287236735,53.17036968446233,15.667526715043662,35.42411222099531,17.186009130033625,91.78751209525619,22.259996046543062,54.62825679877222,42.93669369424036,75.43386365400573,43.90900074634679,49.23904327264841,60.31075030517857,23.83242950471371,72.64426720253296,40.2071371071573,53.12478811342318,38.16961879104713,30.55802536168557,67.3255697540306,18.687065674858285,33.022883866157855,38.872665478690315,90.14763336535523,15.60701389328575,50.0871733447601,14.64241868252407,60.475891131150604,3.40277746778221,30.065461176227174,49.04004104731641,29.189332122678167,10.357135044368484,59.48286537412638,53.69617916311247,49.79223482462969,49.77679849041161,18.385375854849265,47.7463492853603,27.02024028607433,18.218050859171328,35.194569805423775,55.599210901659895,42.16247988894116,6.837277870894326,49.24105066081499,23.98868098993702,106.38548362858461,73.79897503864694,31.319118895019443,73.94329858590723,40.2134600744621,79.06868677637425,67.92156983500537,82.84872960487455,102.99963215005421,32.69957134487548,41.17335836464156,43.9977734499789,62.77887881770692,47.429134899698326,44.499578065867155,35.00002199835241,42.926683162195346,57.57723962819298,60.45752084223684,90.98236955306666,14.07061261486577,79.3467955873837,31.41679368245277,36.94679755508272,42.314568380500575,30.564258788499135,786.697180488782,19.209826529551755,66.60602900613549,46.13482006683059,30.09044984912648,92.07969439058212,20.925695480306942,72.76991175147813,25.814995809436983,84.78230045705656,16.858703824076574,56.38852443297648,23.33246145058453,31.497822998969024,68.48489246453057,80.17180231092846,40.208969338070574,20.689827781616767,33.565833070215646,5.3816140796807
